district,date,state,confirmed,active,recovered,deceased,fatality_rate,recovery_rate
Kallakurichi,2020-05-10,Tamil Nadu,55,50,5,0,0.0,0.09090909090909091
Kallakurichi,2020-05-11,Tamil Nadu,55,50,5,0,0.0,0.09090909090909091
Kallakurichi,2020-05-12,Tamil Nadu,57,47,10,0,0.0,0.17543859649122806
Kallakurichi,2020-05-13,Tamil Nadu,57,47,10,0,0.0,0.17543859649122806
Kallakurichi,2020-05-14,Tamil Nadu,57,47,10,0,0.0,0.17543859649122806
Kallakurichi,2020-05-15,Tamil Nadu,61,47,14,0,0.0,0.22950819672131148
Kallakurichi,2020-05-16,Tamil Nadu,78,64,14,0,0.0,0.1794871794871795
Kallakurichi,2020-05-17,Tamil Nadu,95,56,39,0,0.0,0.4105263157894737
Kallakurichi,2020-05-18,Tamil Nadu,100,61,39,0,0.0,0.39
Kallakurichi,2020-05-19,Tamil Nadu,111,67,44,0,0.0,0.3963963963963964
Kallakurichi,2020-05-20,Tamil Nadu,112,54,58,0,0.0,0.5178571428571429
Kallakurichi,2020-05-21,Tamil Nadu,120,62,58,0,0.0,0.48333333333333334
Kallakurichi,2020-05-22,Tamil Nadu,121,60,61,0,0.0,0.5041322314049587
Kallakurichi,2020-05-23,Tamil Nadu,121,60,61,0,0.0,0.5041322314049587
Kallakurichi,2020-05-24,Tamil Nadu,136,75,61,0,0.0,0.4485294117647059
Kallakurichi,2020-05-25,Tamil Nadu,146,67,79,0,0.0,0.541095890410959
Kallakurichi,2020-05-26,Tamil Nadu,154,61,93,0,0.0,0.6038961038961039
Kallakurichi,2020-05-27,Tamil Nadu,228,135,93,0,0.0,0.40789473684210525
Kallakurichi,2020-05-28,Tamil Nadu,231,132,99,0,0.0,0.42857142857142855
Kallakurichi,2020-05-29,Tamil Nadu,242,132,110,0,0.0,0.45454545454545453
Kallakurichi,2020-05-30,Tamil Nadu,249,139,110,0,0.0,0.44176706827309237
Kallakurichi,2020-05-31,Tamil Nadu,251,140,111,0,0.0,0.44223107569721115
Kallakurichi,2020-06-01,Tamil Nadu,251,130,121,0,0.0,0.4820717131474104
Kallakurichi,2020-06-02,Tamil Nadu,255,119,136,0,0.0,0.5333333333333333
Kallakurichi,2020-06-03,Tamil Nadu,259,114,145,0,0.0,0.5598455598455598
Kallakurichi,2020-06-04,Tamil Nadu,252,99,153,0,0.0,0.6071428571428571
Kallakurichi,2020-06-05,Tamil Nadu,264,111,153,0,0.0,0.5795454545454546
Kallakurichi,2020-06-06,Tamil Nadu,267,114,153,0,0.0,0.5730337078651685
Kallakurichi,2020-06-07,Tamil Nadu,275,122,153,0,0.0,0.5563636363636364
Kallakurichi,2020-06-08,Tamil Nadu,292,58,234,0,0.0,0.8013698630136986
Kallakurichi,2020-06-09,Tamil Nadu,295,60,235,0,0.0,0.7966101694915254
Kallakurichi,2020-06-10,Tamil Nadu,299,61,238,0,0.0,0.7959866220735786
Kallakurichi,2020-06-11,Tamil Nadu,303,60,243,0,0.0,0.801980198019802
Kallakurichi,2020-06-12,Tamil Nadu,319,74,245,0,0.0,0.768025078369906
Kallakurichi,2020-06-13,Tamil Nadu,330,83,247,0,0.0,0.7484848484848485
Kallakurichi,2020-06-14,Tamil Nadu,344,97,247,0,0.0,0.7180232558139535
Kallakurichi,2020-06-15,Tamil Nadu,337,76,261,0,0.0,0.7744807121661721
Kallakurichi,2020-06-16,Tamil Nadu,338,76,262,0,0.0,0.7751479289940828
Kallakurichi,2020-06-17,Tamil Nadu,354,86,268,0,0.0,0.7570621468926554
Kallakurichi,2020-06-18,Tamil Nadu,357,75,282,0,0.0,0.7899159663865546
Kallakurichi,2020-06-19,Tamil Nadu,364,80,284,0,0.0,0.7802197802197802
Kallakurichi,2020-06-20,Tamil Nadu,366,74,292,0,0.0,0.7978142076502732
Kallakurichi,2020-06-21,Tamil Nadu,387,86,301,0,0.0,0.7777777777777778
Kallakurichi,2020-06-22,Tamil Nadu,395,93,301,1,0.002531645569620253,0.7620253164556962
Kallakurichi,2020-06-23,Tamil Nadu,437,125,311,1,0.002288329519450801,0.7116704805491991
Kallakurichi,2020-06-24,Tamil Nadu,448,122,325,1,0.002232142857142857,0.7254464285714286
Kallakurichi,2020-06-25,Tamil Nadu,470,144,325,1,0.002127659574468085,0.6914893617021277
Kallakurichi,2020-06-26,Tamil Nadu,527,201,325,1,0.0018975332068311196,0.6166982922201139
Kallakurichi,2020-06-27,Tamil Nadu,552,205,346,1,0.0018115942028985507,0.6268115942028986
Kallakurichi,2020-06-28,Tamil Nadu,707,351,355,1,0.0014144271570014145,0.5021216407355021
Kallakurichi,2020-06-29,Tamil Nadu,764,399,363,2,0.002617801047120419,0.47513089005235604
Kallakurichi,2020-06-30,Tamil Nadu,850,484,364,2,0.002352941176470588,0.42823529411764705
Kallakurichi,2020-07-01,Tamil Nadu,878,497,379,2,0.002277904328018223,0.4316628701594533
Kallakurichi,2020-07-02,Tamil Nadu,1017,636,379,2,0.0019665683382497543,0.3726647000983284
Kallakurichi,2020-07-03,Tamil Nadu,1102,656,443,3,0.0027223230490018148,0.40199637023593465
Kallakurichi,2020-07-04,Tamil Nadu,1123,655,465,3,0.0026714158504007124,0.41406945681211044
Kallakurichi,2020-07-05,Tamil Nadu,1205,686,515,4,0.0033195020746887966,0.42738589211618255
Kallakurichi,2020-07-06,Tamil Nadu,1246,714,528,4,0.0032102728731942215,0.42375601926163725
Kallakurichi,2020-07-07,Tamil Nadu,1274,554,716,4,0.0031397174254317113,0.5620094191522763
Kallakurichi,2020-07-08,Tamil Nadu,1285,544,737,4,0.0031128404669260703,0.5735408560311284
Kallakurichi,2020-07-09,Tamil Nadu,1539,747,788,4,0.002599090318388564,0.5120207927225471
Kallakurichi,2020-07-10,Tamil Nadu,1621,807,810,4,0.0024676125848241827,0.499691548426897
Kancheepuram,2020-04-21,Tamil Nadu,9,9,0,0,0.0,0.0
Kancheepuram,2020-04-22,Tamil Nadu,10,10,0,0,0.0,0.0
Kancheepuram,2020-04-23,Tamil Nadu,10,10,0,0,0.0,0.0
Kancheepuram,2020-04-24,Tamil Nadu,11,11,0,0,0.0,0.0
Kancheepuram,2020-04-25,Tamil Nadu,18,18,0,0,0.0,0.0
Kancheepuram,2020-04-26,Tamil Nadu,18,18,0,0,0.0,0.0
Kancheepuram,2020-04-27,Tamil Nadu,18,18,0,0,0.0,0.0
Kancheepuram,2020-04-28,Tamil Nadu,19,12,7,0,0.0,0.3684210526315789
Kancheepuram,2020-04-29,Tamil Nadu,22,13,9,0,0.0,0.4090909090909091
Kancheepuram,2020-04-30,Tamil Nadu,25,15,9,1,0.04,0.36
Kancheepuram,2020-05-01,Tamil Nadu,27,17,9,1,0.037037037037037035,0.3333333333333333
Kancheepuram,2020-05-02,Tamil Nadu,40,30,9,1,0.025,0.225
Kancheepuram,2020-05-03,Tamil Nadu,40,30,9,1,0.025,0.225
Kancheepuram,2020-05-04,Tamil Nadu,40,30,9,1,0.025,0.225
Kancheepuram,2020-05-05,Tamil Nadu,41,30,10,1,0.024390243902439025,0.24390243902439024
Kancheepuram,2020-05-06,Tamil Nadu,86,74,11,1,0.011627906976744186,0.12790697674418605
Kancheepuram,2020-05-07,Tamil Nadu,88,76,11,1,0.011363636363636364,0.125
Kancheepuram,2020-05-08,Tamil Nadu,96,84,11,1,0.010416666666666666,0.11458333333333333
Kancheepuram,2020-05-09,Tamil Nadu,113,100,12,1,0.008849557522123894,0.10619469026548672
Kancheepuram,2020-05-10,Tamil Nadu,121,100,20,1,0.008264462809917356,0.1652892561983471
Kancheepuram,2020-05-11,Tamil Nadu,129,102,26,1,0.007751937984496124,0.20155038759689922
Kancheepuram,2020-05-12,Tamil Nadu,153,126,26,1,0.006535947712418301,0.16993464052287582
Kancheepuram,2020-05-13,Tamil Nadu,157,129,27,1,0.006369426751592357,0.17197452229299362
Kancheepuram,2020-05-14,Tamil Nadu,165,98,66,1,0.006060606060606061,0.4
Kancheepuram,2020-05-15,Tamil Nadu,175,103,71,1,0.005714285714285714,0.4057142857142857
Kancheepuram,2020-05-16,Tamil Nadu,179,80,98,1,0.00558659217877095,0.547486033519553
Kancheepuram,2020-05-17,Tamil Nadu,184,76,107,1,0.005434782608695652,0.5815217391304348
Kancheepuram,2020-05-18,Tamil Nadu,201,93,107,1,0.004975124378109453,0.5323383084577115
Kancheepuram,2020-05-19,Tamil Nadu,206,85,120,1,0.0048543689320388345,0.5825242718446602
Kancheepuram,2020-05-20,Tamil Nadu,220,95,124,1,0.004545454545454545,0.5636363636363636
Kancheepuram,2020-05-21,Tamil Nadu,233,103,129,1,0.004291845493562232,0.5536480686695279
Kancheepuram,2020-05-22,Tamil Nadu,246,95,150,1,0.0040650406504065045,0.6097560975609756
Kancheepuram,2020-05-23,Tamil Nadu,259,103,155,1,0.003861003861003861,0.5984555984555985
Kancheepuram,2020-05-24,Tamil Nadu,280,127,152,1,0.0035714285714285713,0.5428571428571428
Kancheepuram,2020-05-25,Tamil Nadu,299,133,165,1,0.0033444816053511705,0.5518394648829431
Kancheepuram,2020-05-26,Tamil Nadu,312,128,183,1,0.003205128205128205,0.5865384615384616
Kancheepuram,2020-05-27,Tamil Nadu,326,125,200,1,0.003067484662576687,0.6134969325153374
Kancheepuram,2020-05-28,Tamil Nadu,346,141,204,1,0.002890173410404624,0.5895953757225434
Kancheepuram,2020-05-29,Tamil Nadu,361,150,210,1,0.002770083102493075,0.5817174515235457
Kancheepuram,2020-05-30,Tamil Nadu,382,156,225,1,0.002617801047120419,0.5890052356020943
Kancheepuram,2020-05-31,Tamil Nadu,398,164,232,2,0.005025125628140704,0.5829145728643216
Kancheepuram,2020-06-01,Tamil Nadu,407,155,250,2,0.004914004914004914,0.6142506142506142
Kancheepuram,2020-06-02,Tamil Nadu,422,166,254,2,0.004739336492890996,0.6018957345971564
Kancheepuram,2020-06-03,Tamil Nadu,441,172,267,2,0.0045351473922902496,0.6054421768707483
Kancheepuram,2020-06-04,Tamil Nadu,465,170,292,3,0.0064516129032258064,0.6279569892473118
Kancheepuram,2020-06-05,Tamil Nadu,480,183,294,3,0.00625,0.6125
Kancheepuram,2020-06-06,Tamil Nadu,496,184,309,3,0.006048387096774193,0.6229838709677419
Kancheepuram,2020-06-07,Tamil Nadu,512,193,316,3,0.005859375,0.6171875
Kancheepuram,2020-06-08,Tamil Nadu,534,209,321,4,0.00749063670411985,0.601123595505618
Kancheepuram,2020-06-09,Tamil Nadu,567,220,342,5,0.008818342151675485,0.6031746031746031
Kancheepuram,2020-06-10,Tamil Nadu,600,235,360,5,0.008333333333333333,0.6
Kancheepuram,2020-06-11,Tamil Nadu,623,239,378,6,0.009630818619582664,0.6067415730337079
Kancheepuram,2020-06-12,Tamil Nadu,650,258,386,6,0.009230769230769232,0.5938461538461538
Kancheepuram,2020-06-13,Tamil Nadu,672,258,408,6,0.008928571428571428,0.6071428571428571
Kancheepuram,2020-06-14,Tamil Nadu,709,291,411,7,0.009873060648801129,0.5796897038081805
Kancheepuram,2020-06-15,Tamil Nadu,751,317,427,7,0.009320905459387484,0.5685752330226365
Kancheepuram,2020-06-16,Tamil Nadu,803,355,440,8,0.009962640099626401,0.547945205479452
Kancheepuram,2020-06-17,Tamil Nadu,864,395,459,10,0.011574074074074073,0.53125
Kancheepuram,2020-06-18,Tamil Nadu,945,433,502,10,0.010582010582010581,0.5312169312169313
Kancheepuram,2020-06-19,Tamil Nadu,1001,477,514,10,0.00999000999000999,0.5134865134865135
Kancheepuram,2020-06-20,Tamil Nadu,1095,547,538,10,0.0091324200913242,0.491324200913242
Kancheepuram,2020-06-21,Tamil Nadu,1159,561,588,10,0.008628127696289905,0.5073339085418465
Kancheepuram,2020-06-22,Tamil Nadu,1215,603,600,12,0.009876543209876543,0.49382716049382713
Kancheepuram,2020-06-23,Tamil Nadu,1286,661,611,14,0.01088646967340591,0.4751166407465008
Kancheepuram,2020-06-24,Tamil Nadu,1375,711,647,17,0.012363636363636363,0.47054545454545454
Kancheepuram,2020-06-25,Tamil Nadu,1488,792,679,17,0.0114247311827957,0.45631720430107525
Kancheepuram,2020-06-26,Tamil Nadu,1580,829,733,18,0.01139240506329114,0.46392405063291137
Kancheepuram,2020-06-27,Tamil Nadu,1683,910,755,18,0.0106951871657754,0.44860368389780153
Kancheepuram,2020-06-28,Tamil Nadu,1791,993,779,19,0.01060859854829704,0.4349525404801787
Kancheepuram,2020-06-29,Tamil Nadu,1876,1060,796,20,0.010660980810234541,0.42430703624733473
Kancheepuram,2020-06-30,Tamil Nadu,1977,1148,808,21,0.010622154779969651,0.40870005058168946
Kancheepuram,2020-07-01,Tamil Nadu,2067,1200,844,23,0.011127237542331882,0.40832123850991775
Kancheepuram,2020-07-02,Tamil Nadu,2151,1238,888,25,0.011622501162250116,0.41283124128312415
Kancheepuram,2020-07-03,Tamil Nadu,2272,1321,925,26,0.011443661971830986,0.40713028169014087
Kancheepuram,2020-07-04,Tamil Nadu,2404,1448,926,30,0.012479201331114808,0.38519134775374375
Kancheepuram,2020-07-05,Tamil Nadu,2547,1531,983,33,0.012956419316843345,0.38594424813506084
Kancheepuram,2020-07-06,Tamil Nadu,2729,1661,1032,36,0.0131916452913155,0.3781604983510443
Kancheepuram,2020-07-07,Tamil Nadu,2836,1663,1137,36,0.012693935119887164,0.40091678420310295
Kancheepuram,2020-07-08,Tamil Nadu,2970,1755,1177,38,0.012794612794612794,0.3962962962962963
Kancheepuram,2020-07-09,Tamil Nadu,3038,1782,1216,40,0.013166556945358789,0.40026333113890716
Kancheepuram,2020-07-10,Tamil Nadu,3099,1797,1260,42,0.013552758954501452,0.40658276863504356
Karur,2020-04-21,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-22,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-23,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-24,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-25,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-26,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-27,Tamil Nadu,41,41,0,0,0.0,0.0
Karur,2020-04-28,Tamil Nadu,41,0,41,0,0.0,1.0
Karur,2020-04-29,Tamil Nadu,41,0,41,0,0.0,1.0
Karur,2020-04-30,Tamil Nadu,41,0,41,0,0.0,1.0
Karur,2020-05-01,Tamil Nadu,42,0,42,0,0.0,1.0
Karur,2020-05-02,Tamil Nadu,42,0,42,0,0.0,1.0
Karur,2020-05-03,Tamil Nadu,42,0,42,0,0.0,1.0
Karur,2020-05-04,Tamil Nadu,43,1,42,0,0.0,0.9767441860465116
Karur,2020-05-05,Tamil Nadu,43,1,42,0,0.0,0.9767441860465116
Karur,2020-05-06,Tamil Nadu,44,2,42,0,0.0,0.9545454545454546
Karur,2020-05-07,Tamil Nadu,46,4,42,0,0.0,0.9130434782608695
Karur,2020-05-08,Tamil Nadu,46,4,42,0,0.0,0.9130434782608695
Karur,2020-05-09,Tamil Nadu,46,4,42,0,0.0,0.9130434782608695
Karur,2020-05-10,Tamil Nadu,47,5,42,0,0.0,0.8936170212765957
Karur,2020-05-11,Tamil Nadu,47,5,42,0,0.0,0.8936170212765957
Karur,2020-05-12,Tamil Nadu,51,9,42,0,0.0,0.8235294117647058
Karur,2020-05-13,Tamil Nadu,53,11,42,0,0.0,0.7924528301886793
Karur,2020-05-14,Tamil Nadu,55,12,43,0,0.0,0.7818181818181819
Karur,2020-05-15,Tamil Nadu,56,12,44,0,0.0,0.7857142857142857
Karur,2020-05-16,Tamil Nadu,56,11,45,0,0.0,0.8035714285714286
Karur,2020-05-17,Tamil Nadu,72,27,45,0,0.0,0.625
Karur,2020-05-18,Tamil Nadu,73,28,45,0,0.0,0.6164383561643836
Karur,2020-05-19,Tamil Nadu,79,34,45,0,0.0,0.569620253164557
Karur,2020-05-20,Tamil Nadu,79,27,52,0,0.0,0.6582278481012658
Karur,2020-05-21,Tamil Nadu,80,25,55,0,0.0,0.6875
Karur,2020-05-22,Tamil Nadu,80,25,55,0,0.0,0.6875
Karur,2020-05-23,Tamil Nadu,80,25,55,0,0.0,0.6875
Karur,2020-05-24,Tamil Nadu,80,25,55,0,0.0,0.6875
Karur,2020-05-25,Tamil Nadu,80,14,66,0,0.0,0.825
Karur,2020-05-26,Tamil Nadu,80,13,67,0,0.0,0.8375
Karur,2020-05-27,Tamil Nadu,80,13,67,0,0.0,0.8375
Karur,2020-05-28,Tamil Nadu,80,7,73,0,0.0,0.9125
Karur,2020-05-29,Tamil Nadu,80,4,76,0,0.0,0.95
Karur,2020-05-30,Tamil Nadu,81,5,76,0,0.0,0.9382716049382716
Karur,2020-05-31,Tamil Nadu,81,5,76,0,0.0,0.9382716049382716
Karur,2020-06-01,Tamil Nadu,81,5,76,0,0.0,0.9382716049382716
Karur,2020-06-02,Tamil Nadu,81,5,76,0,0.0,0.9382716049382716
Karur,2020-06-03,Tamil Nadu,82,4,78,0,0.0,0.9512195121951219
Karur,2020-06-04,Tamil Nadu,82,4,78,0,0.0,0.9512195121951219
Karur,2020-06-05,Tamil Nadu,83,5,78,0,0.0,0.9397590361445783
Karur,2020-06-06,Tamil Nadu,89,11,78,0,0.0,0.8764044943820225
Karur,2020-06-07,Tamil Nadu,89,11,78,0,0.0,0.8764044943820225
Karur,2020-06-08,Tamil Nadu,87,9,78,0,0.0,0.896551724137931
Karur,2020-06-09,Tamil Nadu,87,7,80,0,0.0,0.9195402298850575
Karur,2020-06-10,Tamil Nadu,87,7,80,0,0.0,0.9195402298850575
Karur,2020-06-11,Tamil Nadu,87,7,80,0,0.0,0.9195402298850575
Karur,2020-06-12,Tamil Nadu,88,8,80,0,0.0,0.9090909090909091
Karur,2020-06-13,Tamil Nadu,93,12,81,0,0.0,0.8709677419354839
Karur,2020-06-14,Tamil Nadu,94,13,81,0,0.0,0.8617021276595744
Karur,2020-06-15,Tamil Nadu,94,9,85,0,0.0,0.9042553191489362
Karur,2020-06-16,Tamil Nadu,95,10,85,0,0.0,0.8947368421052632
Karur,2020-06-17,Tamil Nadu,103,18,85,0,0.0,0.8252427184466019
Karur,2020-06-18,Tamil Nadu,106,21,85,0,0.0,0.8018867924528302
Karur,2020-06-19,Tamil Nadu,109,24,85,0,0.0,0.7798165137614679
Karur,2020-06-20,Tamil Nadu,110,25,85,0,0.0,0.7727272727272727
Karur,2020-06-21,Tamil Nadu,115,29,86,0,0.0,0.7478260869565218
Karur,2020-06-22,Tamil Nadu,119,33,86,0,0.0,0.7226890756302521
Karur,2020-06-23,Tamil Nadu,120,31,89,0,0.0,0.7416666666666667
Karur,2020-06-24,Tamil Nadu,129,39,90,0,0.0,0.6976744186046512
Karur,2020-06-25,Tamil Nadu,133,43,90,0,0.0,0.6766917293233082
Karur,2020-06-26,Tamil Nadu,135,37,98,0,0.0,0.725925925925926
Karur,2020-06-27,Tamil Nadu,136,36,100,0,0.0,0.7352941176470589
Karur,2020-06-28,Tamil Nadu,136,36,100,0,0.0,0.7352941176470589
Karur,2020-06-29,Tamil Nadu,137,34,103,0,0.0,0.7518248175182481
Karur,2020-06-30,Tamil Nadu,140,34,105,1,0.007142857142857143,0.75
Karur,2020-07-01,Tamil Nadu,145,30,113,2,0.013793103448275862,0.7793103448275862
Karur,2020-07-02,Tamil Nadu,149,30,117,2,0.013422818791946308,0.785234899328859
Karur,2020-07-03,Tamil Nadu,153,27,124,2,0.013071895424836602,0.8104575163398693
Karur,2020-07-04,Tamil Nadu,156,30,124,2,0.01282051282051282,0.7948717948717948
Karur,2020-07-05,Tamil Nadu,166,37,126,3,0.018072289156626505,0.7590361445783133
Karur,2020-07-06,Tamil Nadu,170,41,126,3,0.01764705882352941,0.7411764705882353
Karur,2020-07-07,Tamil Nadu,174,45,126,3,0.017241379310344827,0.7241379310344828
Karur,2020-07-08,Tamil Nadu,182,49,130,3,0.016483516483516484,0.7142857142857143
Karur,2020-07-09,Tamil Nadu,185,50,132,3,0.016216216216216217,0.7135135135135136
Karur,2020-07-10,Tamil Nadu,190,55,132,3,0.015789473684210527,0.6947368421052632
Madurai,2020-04-21,Tamil Nadu,46,18,28,0,0.0,0.6086956521739131
Madurai,2020-04-22,Tamil Nadu,50,22,28,0,0.0,0.56
Madurai,2020-04-23,Tamil Nadu,52,24,28,0,0.0,0.5384615384615384
Madurai,2020-04-24,Tamil Nadu,56,28,28,0,0.0,0.5
Madurai,2020-04-25,Tamil Nadu,60,32,28,0,0.0,0.4666666666666667
Madurai,2020-04-26,Tamil Nadu,75,47,28,0,0.0,0.37333333333333335
Madurai,2020-04-27,Tamil Nadu,79,51,28,0,0.0,0.35443037974683544
Madurai,2020-04-28,Tamil Nadu,79,42,36,1,0.012658227848101266,0.45569620253164556
Madurai,2020-04-29,Tamil Nadu,79,38,40,1,0.012658227848101266,0.5063291139240507
Madurai,2020-04-30,Tamil Nadu,84,42,40,2,0.023809523809523808,0.47619047619047616
Madurai,2020-05-01,Tamil Nadu,87,43,42,2,0.022988505747126436,0.4827586206896552
Madurai,2020-05-02,Tamil Nadu,88,44,42,2,0.022727272727272728,0.4772727272727273
Madurai,2020-05-03,Tamil Nadu,90,45,43,2,0.022222222222222223,0.4777777777777778
Madurai,2020-05-04,Tamil Nadu,91,46,43,2,0.02197802197802198,0.4725274725274725
Madurai,2020-05-05,Tamil Nadu,92,47,43,2,0.021739130434782608,0.4673913043478261
Madurai,2020-05-06,Tamil Nadu,112,62,48,2,0.017857142857142856,0.42857142857142855
Madurai,2020-05-07,Tamil Nadu,112,56,54,2,0.017857142857142856,0.48214285714285715
Madurai,2020-05-08,Tamil Nadu,114,58,54,2,0.017543859649122806,0.47368421052631576
Madurai,2020-05-09,Tamil Nadu,114,42,70,2,0.017543859649122806,0.6140350877192983
Madurai,2020-05-10,Tamil Nadu,118,43,73,2,0.01694915254237288,0.6186440677966102
Madurai,2020-05-11,Tamil Nadu,122,47,73,2,0.01639344262295082,0.5983606557377049
Madurai,2020-05-12,Tamil Nadu,122,47,73,2,0.01639344262295082,0.5983606557377049
Madurai,2020-05-13,Tamil Nadu,124,39,83,2,0.016129032258064516,0.6693548387096774
Madurai,2020-05-14,Tamil Nadu,133,48,83,2,0.015037593984962405,0.6240601503759399
Madurai,2020-05-15,Tamil Nadu,143,54,87,2,0.013986013986013986,0.6083916083916084
Madurai,2020-05-16,Tamil Nadu,147,56,89,2,0.013605442176870748,0.6054421768707483
Madurai,2020-05-17,Tamil Nadu,160,51,107,2,0.0125,0.66875
Madurai,2020-05-18,Tamil Nadu,163,53,108,2,0.012269938650306749,0.6625766871165644
Madurai,2020-05-19,Tamil Nadu,163,53,108,2,0.012269938650306749,0.6625766871165644
Madurai,2020-05-20,Tamil Nadu,172,62,108,2,0.011627906976744186,0.627906976744186
Madurai,2020-05-21,Tamil Nadu,191,80,109,2,0.010471204188481676,0.5706806282722513
Madurai,2020-05-22,Tamil Nadu,224,111,111,2,0.008928571428571428,0.4955357142857143
Madurai,2020-05-23,Tamil Nadu,226,111,113,2,0.008849557522123894,0.5
Madurai,2020-05-24,Tamil Nadu,232,115,115,2,0.008620689655172414,0.4956896551724138
Madurai,2020-05-25,Tamil Nadu,232,112,118,2,0.008620689655172414,0.5086206896551724
Madurai,2020-05-26,Tamil Nadu,234,110,122,2,0.008547008547008548,0.5213675213675214
Madurai,2020-05-27,Tamil Nadu,242,100,140,2,0.008264462809917356,0.5785123966942148
Madurai,2020-05-28,Tamil Nadu,250,95,153,2,0.008,0.612
Madurai,2020-05-29,Tamil Nadu,249,94,153,2,0.008032128514056224,0.6144578313253012
Madurai,2020-05-30,Tamil Nadu,268,108,158,2,0.007462686567164179,0.5895522388059702
Madurai,2020-05-31,Tamil Nadu,278,111,164,3,0.01079136690647482,0.5899280575539568
Madurai,2020-06-01,Tamil Nadu,278,110,165,3,0.01079136690647482,0.5935251798561151
Madurai,2020-06-02,Tamil Nadu,279,102,174,3,0.010752688172043012,0.6236559139784946
Madurai,2020-06-03,Tamil Nadu,286,106,177,3,0.01048951048951049,0.6188811188811189
Madurai,2020-06-04,Tamil Nadu,283,87,193,3,0.01060070671378092,0.6819787985865724
Madurai,2020-06-05,Tamil Nadu,292,93,196,3,0.010273972602739725,0.6712328767123288
Madurai,2020-06-06,Tamil Nadu,299,67,229,3,0.010033444816053512,0.7658862876254181
Madurai,2020-06-07,Tamil Nadu,313,75,235,3,0.009584664536741214,0.7507987220447284
Madurai,2020-06-08,Tamil Nadu,317,74,240,3,0.00946372239747634,0.7570977917981072
Madurai,2020-06-09,Tamil Nadu,333,89,241,3,0.009009009009009009,0.7237237237237237
Madurai,2020-06-10,Tamil Nadu,343,99,241,3,0.008746355685131196,0.7026239067055393
Madurai,2020-06-11,Tamil Nadu,363,106,254,3,0.008264462809917356,0.699724517906336
Madurai,2020-06-12,Tamil Nadu,394,126,265,3,0.007614213197969543,0.6725888324873096
Madurai,2020-06-13,Tamil Nadu,409,135,271,3,0.007334963325183374,0.6625916870415648
Madurai,2020-06-14,Tamil Nadu,426,145,277,4,0.009389671361502348,0.6502347417840375
Madurai,2020-06-15,Tamil Nadu,442,147,291,4,0.00904977375565611,0.6583710407239819
Madurai,2020-06-16,Tamil Nadu,464,158,301,5,0.010775862068965518,0.6487068965517241
Madurai,2020-06-17,Tamil Nadu,493,164,323,6,0.012170385395537525,0.6551724137931034
Madurai,2020-06-18,Tamil Nadu,495,159,330,6,0.012121212121212121,0.6666666666666666
Madurai,2020-06-19,Tamil Nadu,550,198,345,7,0.012727272727272728,0.6272727272727273
Madurai,2020-06-20,Tamil Nadu,636,261,367,8,0.012578616352201259,0.5770440251572327
Madurai,2020-06-21,Tamil Nadu,705,316,381,8,0.011347517730496455,0.5404255319148936
Madurai,2020-06-22,Tamil Nadu,849,452,389,8,0.009422850412249705,0.4581861012956419
Madurai,2020-06-23,Tamil Nadu,988,574,405,9,0.009109311740890687,0.409919028340081
Madurai,2020-06-24,Tamil Nadu,1073,641,423,9,0.008387698042870456,0.39422180801491147
Madurai,2020-06-25,Tamil Nadu,1279,820,448,11,0.008600469116497263,0.3502736512900704
Madurai,2020-06-26,Tamil Nadu,1477,944,520,13,0.008801624915368992,0.35206499661475965
Madurai,2020-06-27,Tamil Nadu,1703,1135,548,20,0.011743981209630064,0.3217850851438638
Madurai,2020-06-28,Tamil Nadu,1995,1379,591,25,0.012531328320802004,0.2962406015037594
Madurai,2020-06-29,Tamil Nadu,2302,1664,609,29,0.01259774109470026,0.2645525629887055
Madurai,2020-06-30,Tamil Nadu,2557,1708,817,32,0.012514665623777864,0.3195150567070786
Madurai,2020-07-01,Tamil Nadu,2858,1941,878,39,0.01364590622813156,0.3072078376487054
Madurai,2020-07-02,Tamil Nadu,3133,2203,887,43,0.013724864347270986,0.2831152250239387
Madurai,2020-07-03,Tamil Nadu,3423,2405,967,51,0.014899211218229623,0.2825007303534911
Madurai,2020-07-04,Tamil Nadu,3776,2725,994,57,0.015095338983050847,0.2632415254237288
Madurai,2020-07-05,Tamil Nadu,4085,2975,1048,62,0.015177478580171358,0.2565483476132191
Madurai,2020-07-06,Tamil Nadu,4338,3199,1070,69,0.01590594744121715,0.24665744582757032
Madurai,2020-07-07,Tamil Nadu,4674,3486,1111,77,0.01647411210954215,0.23769790329482243
Madurai,2020-07-08,Tamil Nadu,5057,3811,1160,86,0.017006130116669963,0.22938501087601346
Madurai,2020-07-09,Tamil Nadu,5299,4001,1203,95,0.01792791092658992,0.22702396678618608
Madurai,2020-07-10,Tamil Nadu,5482,4131,1250,101,0.018423932871214885,0.22801897117840203
Nagapattinam,2020-04-21,Tamil Nadu,44,44,0,0,0.0,0.0
Nagapattinam,2020-04-22,Tamil Nadu,44,44,0,0,0.0,0.0
